Loc_id,Bl3_id,Bl3_id_uniq,Bl3_id_uniq_short
LOC118407323,ANKRD50,ANKRD50,ANKRD50
LOC118407320,MDN1,MDN1,MDN1
LOC118408331,URB1,URB1,URB1
LOC118422545,TBX15,Tbx15,TBX15
LOC118422550,DCAF6,DCAF6,DCAF6
LOC118422546,FZD9,FZD9,FZD9
LOC118422312,ADGB,ADGB,ADGB
LOC118422313,TRAPPC10,TRAPPC10,TRAPPC10
LOC118422320,KIRREL2,KIRREL2,KIRREL2
LOC118422770,NR0B1,NR0B1,NR0B1
LOC118422323,ATE1,ATE1,ATE1
LOC118423402,EI24,EI24,EI24
LOC118427644,SULT1C2_SULT1C4,SULT1C2_SULT1C4,SULT1C2_SULT1C4
LOC118423027,MGST3,MGST3_LOC118423027,MGST3.1
LOC118422328,SYNJ1,SYNJ1,SYNJ1
LOC118422623,C1QTNF5,C1QTNF5,C1QTNF5
LOC118422331,NLGN4X,NLGN4X,NLGN4X
LOC118423523,VTA1,VTA1,VTA1
LOC118422332,CASR,CASR,CASR
LOC118422333,TAF2,TAF2,TAF2
LOC118422334,MPHOSPH8,MPHOSPH8,MPHOSPH8
LOC118423195,C1QTNF9B,C1QTNF9B,C1QTNF9B
LOC118422800,INPP5B,INPP5B,INPP5B
LOC118423377,WDTC1,WDTC1,WDTC1
LOC118423667,Hypp242,Hypp242,Hypp242
LOC118422336,TLL2,TLL2_LOC118422336,TLL2.1
LOC118422947,RHEB,RHEB,RHEB
LOC118422827,TIPRL,TIPRL,TIPRL
LOC118422829,HELB,HELB,HELB
LOC118422339,Hypp244,Hypp244,Hypp244
LOC118423361,GART,GART,GART
LOC118423047,VIM,VIM,VIM
LOC118423155,COL6A5,COL6A5_LOC118423155,COL6A5.1
LOC118422348,DHX8,DHX8,DHX8
LOC118422350,CDH6,CDH6_LOC118422350,CDH6.1
LOC118422352,Hypp247,Hypp247,Hypp247
LOC118423542,RPAIN,RPAIN,RPAIN
LOC118422353,LAS1L,LAS1L,LAS1L
LOC118422354,ZC3H12C,ZC3H12C,ZC3H12C
LOC118422381,Hypp248,Hypp248,Hypp248
LOC118423390,FGFR1OP,FGFR1OP,FGFR1OP
LOC118422377,AK9,AK9,AK9
LOC118423153,PIGM,PIGM,PIGM
LOC118423152,LAMP1,LAMP1,LAMP1
LOC118423158,BHMT,BHMT,BHMT
LOC118423462,BCHE,BCHE_LOC118423462,BCHE.1
LOC118423495,NETO2,NETO2,NETO2
LOC118422785,BHMT,BHMT_LOC118422785,BHMT.1
LOC118422376,ST8SIA5,ST8SIA5,ST8SIA5
LOC118422375,Hypp250,Hypp250,Hypp250
LOC118422373,Hypp251,Hypp251,Hypp251
LOC118422783,PFN4,PFN4_LOC118422783,PFN4.1
LOC118422645,CLIC4,CLIC4,CLIC4
LOC118422372,UNC93A,UNC93A,UNC93A
LOC118422371,UNC93A,UNC93A_LOC118422371,UNC93A.1
LOC118422369,UNC93A,UNC93A_LOC118422369,UNC93A.2
LOC118423418,Hypp252,Hypp252,Hypp252
LOC118422368,Hypp253,Hypp253,Hypp253
LOC118423626,NYX,NYX,NYX
LOC118422975,LSM10,LSM10,LSM10
LOC118422974,Hypp254,Hypp254,Hypp254
LOC118422690,Hypp256,Hypp256,Hypp256
LOC118422689,CSTF2,CSTF2,CSTF2
LOC118423632,Hypp258,Hypp258,Hypp258
LOC118423524,GRIK2,GRIK2_LOC118423524,GRIK2.3
LOC118422817,GRIK4,GRIK4,GRIK4
LOC118422818,KIRREL,KIRREL_LOC118422818,KIRREL.2
LOC118423441,CNTN3,CNTN3,CNTN3
LOC118423594,HGSNAT,HGSNAT,HGSNAT
LOC118423593,IGF2R,IGF2R,IGF2R
LOC118423595,CNTNAP1,CNTNAP1,CNTNAP1
LOC118423634,UBE3A,UBE3A,UBE3A
LOC118423636,Hypp262,Hypp262,Hypp262
LOC118423639,TAF13,TAF13,TAF13
LOC118423615,SNRNP35,SNRNP35,SNRNP35
LOC118423224,LANCL3,LANCL3,LANCL3
LOC118423359,T,Brachyury1,T
LOC118423429,T,Brachyury2,T.1
LOC118423150,NOTUM,NOTUM_LOC118423150,NOTUM.1
LOC118406180,ST8SIA4,ST8SIA4_LOC118406180,ST8SIA4.1
LOC118422849,BVES,BVES,BVES
LOC118422933,POPDC2,POPDC2,POPDC2
LOC118422684,ANK3,ANK3,ANK3
LOC118423671,KIRREL3,KIRREL3,KIRREL3
LOC118423613,KIRREL,KIRREL_LOC118423613,KIRREL.3
LOC118422428,KIRREL2,KIRREL2_LOC118422428,KIRREL2.1
LOC118423057,PHEX,PHEX,PHEX
LOC118423188,PROK1,PROK1,PROK1
LOC118423058,RIOX2,RIOX2,RIOX2
LOC118422596,TMEM123,TMEM123,TMEM123
LOC118422492,NCKAP1,NCKAP1,NCKAP1
LOC118422493,ACYP2,ACYP2_LOC118422493,ACYP2.1
LOC118422722,TCP1,TCP1,TCP1
LOC118423056,Hypp283,Hypp283,Hypp283
LOC118423167,UMODL1,UMODL1,UMODL1
LOC118422834,ZDHHC14,ZDHHC14,ZDHHC14
LOC118422832,DOPEY2,DOPEY2,DOPEY2
LOC118422833,RPGR,RPGR,RPGR
LOC118422836,ABHD6,ABHD6,ABHD6
LOC118422767,OPCML,OPCML,OPCML
LOC118423557,XRCC1,XRCC1,XRCC1
LOC118423556,PLK1,PLK1,PLK1
LOC118423559,Hypp285,Hypp285,Hypp285
LOC118423558,CNNM2,CNNM2,CNNM2
LOC118423562,ZC4H2,ZC4H2,ZC4H2
LOC118423564,BRS3_GRPR,BRS3_GRPR,BRS3_GRPR
LOC118422701,MOXD1,MOXD1,MOXD1
LOC118420826,TTC28,TTC28,TTC28
LOC118422647,UST,UST,UST
LOC118422441,KDM1A,KDM1A,KDM1A
LOC118422442,TMEM30B,TMEM30B,TMEM30B
LOC118422746,TMEM181,TMEM181,TMEM181
LOC118422738,STXBP5,STXBP5,STXBP5
LOC118422743,MRI1,MRI1,MRI1
LOC118422742,Hypp288,Hypp288,Hypp288
LOC118422745,Hypp289,Hypp289,Hypp289
LOC118422744,Hypp290,Hypp290,Hypp290
LOC118422740,NLGN4X,NLGN4X_LOC118422740,NLGN4X.1
LOC118422774,CNTN5,CNTN5,CNTN5
LOC118422793,CNTN2,CNTN2,CNTN2
LOC118423598,CNTN1,CNTN1,CNTN1
LOC118423600,CNTN5_CNTN1,CNTN5_CNTN1,CNTN5_CNTN1
LOC118422528,CNTN4,CNTN4,CNTN4
LOC118422529,CNTN4,CNTN4_LOC118422529,CNTN4.1
LOC118422533,KLHL9,KLHL9_LOC118422533,KLHL9.2
LOC118422532,KLHL9_KLHL13,KLHL9_KLHL13,KLHL9_KLHL13
LOC118422530,ORC3,ORC3,ORC3
LOC118422538,NUDC,NUDC,NUDC
LOC118422539,Hypp293,Hypp293,Hypp293
LOC118422536,CYP39A1,CYP39A1,CYP39A1
LOC118422537,OSCP1,OSCP1,OSCP1
LOC118422534,PRICKLE2_FHL2,PRICKLE2_FHL2,PRICKLE2_FHL2
LOC118423538,JAGN1,JAGN1,JAGN1
LOC118423163,ITSN1,ITSN1,ITSN1
LOC118423165,CRYZL1,CRYZL1,CRYZL1
LOC118423164,D2HGDH,D2HGDH,D2HGDH
LOC118423663,DIO3,DIO3,DIO3
LOC118423586,HMCN2,HMCN2,HMCN2
LOC118423555,KIRREL3,KIRREL3_LOC118423555,KIRREL3.1
LOC118423534,KIRREL3,KIRREL3_LOC118423534,KIRREL3.2
LOC118423588,KIRREL,KIRREL_LOC118423588,KIRREL.4
LOC118422979,SLC35F1,SLC35F1,SLC35F1
LOC118422619,Hypp297,Hypp297,Hypp297
LOC118422511,PEBP1,PEBP1,PEBP1
LOC118426448,Hypp313,Hypp313,Hypp313
LOC118426449,Hypp314,Hypp314,Hypp314
LOC118426446,Hypp315,Hypp315,Hypp315
LOC118425256,ABCB9,ABCB9,ABCB9
LOC118425258,ELOB,ELOB,ELOB
LOC118425932,GLTP,GLTP,GLTP
LOC118425900,EZH2,EZH2,EZH2
LOC118426072,CCDC92,CCDC92,CCDC92
LOC118425922,TRAPPC11,TRAPPC11,TRAPPC11
LOC118430102,ITLN1_ITLN2,ITLN1_ITLN2,ITLN1_ITLN2
LOC118426632,SRI,SRI,SRI
LOC118425828,Hypp316,Hypp316,Hypp316
LOC118426228,ADGRG2,ADGRG2,ADGRG2
LOC118426581,Hypp317,Hypp317,Hypp317
LOC118426408,SHPK,SHPK,SHPK
LOC118426411,Hypp320,Hypp320,Hypp320
LOC118426432,FASN,FASN,FASN
LOC118426220,Hypp321,Hypp321,Hypp321
LOC118426599,CNMD,CNMD,CNMD
LOC118426617,BCAN,BCAN,BCAN
LOC118426618,HVCN1,HVCN1,HVCN1
LOC118425880,METTL23,METTL23,METTL23
LOC118425879,ANKRD55,ANKRD55,ANKRD55
LOC118425781,TRIAP1,TRIAP1,TRIAP1
LOC118425780,GATC,GATC,GATC
LOC118425779,SRSF1,SRSF1,SRSF1
LOC118425773,SRSF1,SRSF1_LOC118425773,SRSF1.1
LOC118425774,COQ5,Coq5,COQ5
LOC118425769,DEF8,DEF8,DEF8
LOC118425775,COQ7,COQ7,COQ7
LOC118425772,TUFM,TUFM,TUFM
LOC118426212,GRM3,GRM3_LOC118426212,GRM3.2
LOC118425559,INPP5J_INPP5B,INPP5J_INPP5B,INPP5J_INPP5B
LOC118426757,Hypp328,Hypp328,Hypp328
LOC118425764,SMARCB1,SMARCB1,SMARCB1
LOC118426306,CNGA2,CNGA2,CNGA2
LOC118426095,ALDH2,ALDH2,ALDH2
LOC118425790,CHST1,CHST1,CHST1
LOC118425792,Hypp330,Hypp330,Hypp330
LOC118426079,SVOP,SVOP,SVOP
LOC118426252,WSCD2,WSCD2,WSCD2
LOC118426263,WSCD2,WSCD2_LOC118426263,WSCD2.1
LOC118426200,Hypp331,Hypp331,Hypp331
LOC118425935,TBX1,Tbx1,TBX1
LOC118426201,FBN1,FBN1,FBN1
LOC118425529,Hypp335,Hypp335,Hypp335
LOC118426728,METTL16,METTL16,METTL16
LOC118426729,PAFAH1B1,PAFAH1B1,PAFAH1B1
LOC118426052,SGSM2,SGSM2,SGSM2
LOC118426055,VPS33A,VPS33A,VPS33A
LOC118426054,THOP1,THOP1,THOP1
LOC118426062,Hypp340,Hypp340,Hypp340
LOC118426060,TMEM35A,TMEM35A,TMEM35A
LOC118426058,TMEM35A,TMEM35A_LOC118426058,TMEM35A.1
LOC118426057,PISD,PISD,PISD
LOC118425763,XBP1,Xbp1,XBP1
LOC118425761,PELO,PELO,PELO
LOC118425641,NLE1,NLE1,NLE1
LOC118425640,MOXD1,MOXD1_LOC118425640,MOXD1.1
LOC118415454,DPT,DPT,DPT
LOC118425433,Hypp350,Hypp350,Hypp350
LOC118425940,Hypp351,Hypp351,Hypp351
LOC118426042,NOTCH1,NOTCH1_LOC118426042,NOTCH1.1
LOC118426444,ZNF512B,ZNF512B,ZNF512B
LOC118408528,Hypp353,Hypp353,Hypp353
LOC118413613,LCT_LCTL,LCT_LCTL,LCT_LCTL
LOC118414560,ACP2,ACP2,ACP2
LOC118413626,OIT3_MDGA2_MDGA1,OIT3_MDGA2_MDGA1,OIT3_MDGA2_MDGA1
LOC118408899,Hypp357,Hypp357,Hypp357
LOC118426357,IGFALS,IGFALS,IGFALS
LOC118426666,NUP88,NUP88,NUP88
LOC118426671,DERL2,DERL2,DERL2
LOC118411198,MAT2A,MAT2A,MAT2A
LOC118425471,MTMR3,MTMR3,MTMR3
LOC118425572,TAOK1,TAOK1,TAOK1
LOC118425582,SUDS3,SUDS3,SUDS3
LOC118425584,Hypp360,Hypp360,Hypp360
LOC118425576,HAO1,HAO1_LOC118425576,HAO1.1
LOC118425583,GLOD4,GLOD4,GLOD4
LOC118425575,MRM3,MRM3,MRM3
LOC118425581,F5,F5,F5
LOC118432259,Hypp363,Hypp363,Hypp363
LOC118425578,RAD51C,RAD51C,RAD51C
LOC118425574,CSMD2,CSMD2,CSMD2
LOC118403607,Hypp364,Hypp364,Hypp364
LOC118426119,LIMK1,LIMK1,LIMK1
LOC118425543,MLXIP,MLXIP,MLXIP
LOC118425545,Hypp366,Hypp366,Hypp366
LOC118425928,MMP24,mmp24,MMP24
LOC118408293,ANK3,ANK3_LOC118408293,ANK3.1
LOC118408289,KLC1,KLC1,KLC1
LOC118408296,SEC14L2,SEC14L2,SEC14L2
LOC118408291,MTO1,MTO1,MTO1
LOC118408297,GPR143,GPR143,GPR143
LOC118425595,BRIP1,BRIP1,BRIP1
LOC118425600,TBX5,TBX5,TBX5
LOC118425598,TBX2,Tbx2/3,TBX2
LOC118425597,BCAS3,BCAS3,BCAS3
LOC118425594,HEATR6,HEATR6,HEATR6
LOC118426352,Hypp371,Hypp371,Hypp371
LOC118426353,CDIPT,CDIPT,CDIPT
LOC118426607,TRIM37,TRIM37,TRIM37
LOC118426608,PPM1E,PPM1E,PPM1E
LOC118426611,Hypp374,Hypp374,Hypp374
LOC118426398,DGCR14,DGCR14,DGCR14
LOC118426117,MED15,MED15,MED15
LOC118431668,TRIM2_TRIM3_LRP1_LRP6,TRIM2_TRIM3_LRP1_LRP6,TRIM2_TRIM3_LRP1_LRP6
LOC118426374,Hypp377,Hypp377,Hypp377
LOC118426420,STX1A_STX1B,STX1A_STX1B,STX1A_STX1B
LOC118426421,RAN,RAN,RAN
LOC118425846,WBSCR22,WBSCR22,WBSCR22
LOC118425296,DNAJC30,DNAJC30,DNAJC30
LOC118426348,TMED2,TMED2,TMED2
LOC118425297,RILPL1,RILPL1,RILPL1
LOC118426346,KMT5A,KMT5A,KMT5A
LOC118426345,SBNO1,SBNO1,SBNO1
LOC118426675,POR,POR,POR
LOC118425298,Hypp381,Hypp381,Hypp381
LOC118425299,Hypp382,Hypp382,Hypp382
LOC118426313,ZNF235,ZNF235,ZNF235
LOC118407223,ZNF235,ZNF235_LOC118407223,ZNF235.1
LOC118426312,POR,POR_LOC118426312,POR.1
LOC118426314,CCT6A,CCT6A,CCT6A
LOC118426315,NFATC2IP,NFATC2IP,NFATC2IP
LOC118426318,ANKFY1,ANKFY1,ANKFY1
LOC118426311,Hypp386,Hypp386,Hypp386
LOC118425878,FAM109A,FAM109A,FAM109A
LOC118425925,PLBD2,PLBD2,PLBD2
LOC118432163,Hypp387,Hypp387,Hypp387
LOC118425768,SLC43A2,SLC43A2,SLC43A2
LOC118426417,CRYAB,CRYAB,CRYAB
LOC118425301,SLC43A3,SLC43A3,SLC43A3
LOC118425531,RNF40,RNF40,RNF40
LOC118425532,CRYAB,CRYAB_LOC118425532,CRYAB.1
LOC118425533,Hypp388,Hypp388,Hypp388
LOC118425534,ANKRD27,ANKRD27,ANKRD27
LOC118426612,GNS,GNS,GNS
LOC118410562,CILP2_MRC1_HMCN1,CILP2_MRC1_HMCN1,CILP2_MRC1_HMCN1
LOC118425718,KCND1,KCND1,KCND1
LOC118425722,RNF215,RNF215,RNF215
LOC118417651,Hypp391,Hypp391,Hypp391
LOC118425714,GPR89B,GPR89B,GPR89B
LOC118425666,CLIP1_CENPE,CLIP1_CENPE,CLIP1_CENPE
LOC118425686,RNF10,RNF10,RNF10
LOC118425730,Hypp392,Hypp392,Hypp392
LOC118425733,HVCN1,HVCN1_LOC118425733,HVCN1.1
LOC118425717,PRKRIP1_NLK_CPD,PRKRIP1_NLK_CPD,PRKRIP1_NLK_CPD
LOC118425737,PITPNA,PITPNA,PITPNA
LOC118425725,MDH2,MDH2,MDH2
LOC118425727,STYXL1_ALKBH4,STYXL1_ALKBH4,STYXL1_ALKBH4
LOC118425692,LRWD1,LRWD1,LRWD1
LOC118425707,MRM1,MRM1,MRM1
LOC118425690,AKAP1,AKAP1,AKAP1
LOC118425680,ULK2,ULK2,ULK2
LOC118425732,ABHD11,ABHD11,ABHD11
LOC118425741,RAB35,RAB35,RAB35
LOC118425685,RASAL1,RASAL1,RASAL1
LOC118425698,ACAD8,ACAD8,ACAD8
LOC118426133,THOC5,THOC5,THOC5
LOC118425693,POSTN_TGFBI,POSTN_TGFBI,POSTN_TGFBI
LOC118425719,CD209,CD209,CD209
LOC118425724,FN3K,FN3K,FN3K
LOC118425710,BLMH,BLMH,BLMH
LOC118425711,KCND1,KCND1_LOC118425711,KCND1.1
LOC118425740,Hypp395,Hypp395,Hypp395
LOC118425713,WSB1,WSB1,WSB1
LOC118425748,Hypp396,Hypp396,Hypp396
LOC118425746,DAZAP2,DAZAP2,DAZAP2
LOC118425695,SLC5A3,SLC5A3,SLC5A3
LOC118425671,GAS2L2,GAS2L2,GAS2L2
LOC118425684,ZNF729,ZNF729,ZNF729
LOC118425669,Hypp398,Hypp398,Hypp398
LOC118426135,SPECC1L,SPECC1L,SPECC1L
LOC118425703,PPM1D,PPM1D,PPM1D
LOC118425726,PPP1CA,PPP1CA,PPP1CA
LOC118425694,ACOX3,ACOX3,ACOX3
LOC118425704,CYP27A1,CYP27A1,CYP27A1
LOC118425734,NAT1,NAT1,NAT1
LOC118425705,CECR1,CECR1,CECR1
LOC118425739,Hypp407,Hypp407,Hypp407
LOC118425721,RFFL,RFFL,RFFL
LOC118425696,NCBP3,NCBP3,NCBP3
LOC118425676,AUTS2,AUTS2,AUTS2
LOC118425674,XDH,XDH,XDH
LOC118425735,SLX1B,SLX1B,SLX1B
LOC118425743,ZMAT5,ZMAT5,ZMAT5
LOC118425665,TNXB_TNC,TNXB_TNC,TNXB_TNC
LOC118426507,MALRD1,MALRD1,MALRD1
LOC118426145,MYO18A,MYO18A,MYO18A
LOC118426751,KDM2A,KDM2A,KDM2A
LOC118425456,ORAI1,ORAI1,ORAI1
LOC118425454,MORN3,MORN3,MORN3
LOC118425455,TMEM120B_RHOF_RHOB,Rhof,TMEM120B_RHOF_RHOB
LOC118425882,MYO1C,MYO1C,MYO1C
LOC118426743,PEMT,PEMT,PEMT
LOC118426742,TTC28,TTC28_LOC118426742,TTC28.1
LOC118426147,GDPD1,GDPD1,GDPD1
LOC118425646,ERP29,ERP29,ERP29
LOC118425645,TBCCD1,TBCCD1,TBCCD1
LOC118425523,Hypp411,Hypp411,Hypp411
LOC118426337,CDC45,CDC45,CDC45
LOC118426131,UFD1L,UFD1L,UFD1L
LOC118425849,KLHL38,KLHL38,KLHL38
LOC118425852,MVK,MVK,MVK
LOC118425851,SSRP1,SSRP1,SSRP1
LOC118426152,MUC4,MUC4_LOC118426152,MUC4.2
LOC118426440,Hypp412,Hypp412,Hypp412
LOC118426153,Hypp416,Hypp416,Hypp416
LOC118425626,MATN2,MATN2,MATN2
LOC118425627,DPH1,DPH1,DPH1
LOC118425628,SULT1A4,SULT1A4,SULT1A4
LOC118426428,KCNK10,KCNK10,KCNK10
LOC118425611,TTC38,TTC38,TTC38
LOC118425610,TTC38,TTC38_LOC118425610,TTC38.1
LOC118425608,SLC13A2,SLC13A2,SLC13A2
LOC118425957,SLC13A2,SLC13A2_LOC118425957,SLC13A2.1
LOC118425956,SLC13A5,SLC13A5,SLC13A5
LOC118426339,POT1,POT1,POT1
LOC118425899,QPRT,QPRT,QPRT
LOC118425896,BRAP,Brap,BRAP
LOC118426208,RNF185,RNF185,RNF185
LOC118425635,ATXN2,ATXN2,ATXN2
LOC118426467,OIT3,OIT3_LOC118426467,OIT3.3
LOC118426470,DDX55,DDX55,DDX55
LOC118426469,GGNBP2,GGNBP2,GGNBP2
LOC118426481,YWHAE,YWHAE,YWHAE
LOC118426474,TRAF4,TRAF4,TRAF4
LOC118418031,MFSD2A,MFSD2A_LOC118418031,MFSD2A.1
LOC118426485,Hypp421,Hypp421,Hypp421
LOC118426484,Hypp422,Hypp422,Hypp422
LOC118426483,QRFPR,QRFPR,QRFPR
LOC118426462,Hypp424,Hypp424,Hypp424
LOC118426486,CRCP,CRCP,CRCP
LOC118426476,RAB36,RAB36,RAB36
LOC118426482,RPL23A,RPL23A,RPL23A
LOC118426465,TGM1,TGM1,TGM1
LOC118426461,SUPT6H,SUPT6H,SUPT6H
LOC118426468,ZDHHC8,ZDHHC8,ZDHHC8
LOC118426489,Hypp427,Hypp427,Hypp427
LOC118426473,VMP1,VMP1,VMP1
LOC118426479,MIOX,MIOX,MIOX
LOC118426464,SFSWAP,SFSWAP,SFSWAP
LOC118426472,MMP16,MMP16,MMP16
LOC118426478,KCNJ2,KCNJ2,KCNJ2
LOC118426070,KCNJ5,KCNJ5,KCNJ5
LOC118426433,SPDEF,SPDEF,SPDEF
LOC118425838,BCO1,BCO1,BCO1
LOC118425837,MKS1,MKS1,MKS1
LOC118425839,TPGS1,TPGS1,TPGS1
LOC118425458,UBE2G1,UBE2G1,UBE2G1
LOC118425629,LRRIQ4,LRRIQ4,LRRIQ4
LOC118425632,GTF2H3,GTF2H3,GTF2H3
LOC118425633,EIF2B1,EIF2B1,EIF2B1
LOC118425917,KDM8,KDM8,KDM8
LOC118425918,DRAM1,DRAM1,DRAM1
LOC118425283,MED13L,MED13L,MED13L
LOC118426159,KLHL24,KLHL24,KLHL24
LOC118426716,Hypp431,Hypp431,Hypp431
LOC118425550,FLOT2,FLOT2,FLOT2
LOC118425551,Hypp432,Hypp432,Hypp432
LOC118425625,PPP4C,PPP4C,PPP4C
LOC118425953,ELMO1_SIRT4,ELMO1_SIRT4,ELMO1_SIRT4
LOC118425888,MRPS23,MRPS23,MRPS23
LOC118425886,MRPL37,MRPL37,MRPL37
LOC118425887,RSPH14,RSPH14,RSPH14
LOC118426160,STK36,STK36,STK36
LOC118426161,PRSS12,PRSS12,PRSS12
LOC118426321,XKR4,XKR4,XKR4
LOC118426386,ST8SIA5,ST8SIA5_LOC118426386,ST8SIA5.1
LOC118426387,COA1,COA1,COA1
LOC118426368,PIPOX,PIPOX,PIPOX
LOC118426163,PIPOX_CYB5D2,PIPOX_CYB5D2,PIPOX_CYB5D2
LOC118425912,NXN,NXN,NXN
LOC118426191,GIF,GIF,GIF
LOC118425969,CENPJ,CENPJ,CENPJ
LOC118425616,MALL_MID1,MALL_MID1,MALL_MID1
LOC118425615,MID1,MID1_LOC118425615,MID1.1
LOC118426179,MID1,MID1_LOC118426179,MID1.2
LOC118426430,Hypp439,Hypp439,Hypp439
LOC118425959,AIFM3,AIFM3,AIFM3
LOC118425804,RPS6KB1,RPS6KB1,RPS6KB1
LOC118425807,PKD2,PKD2,PKD2
LOC118425800,PKD1L3,PKD1L3,PKD1L3
LOC118425805,RDH14,RDH14,RDH14
LOC118425801,USP32,USP32,USP32
LOC118425811,CHCHD2,CHCHD2,CHCHD2
LOC118425806,ARL6IP4,ARL6IP4,ARL6IP4
LOC118425802,POP5_TYW1,POP5_TYW1,POP5_TYW1
LOC118425808,SBDS,SBDS,SBDS
LOC118426302,CMBL,CMBL,CMBL
LOC118425436,CUX1_CUX2,CUX1_CUX2,CUX1_CUX2
LOC118425437,FSD1L,FSD1L,FSD1L
LOC118425829,TLL1,TLL1,TLL1
LOC118426167,MMP16,MMP16_LOC118426167,MMP16.1
LOC118426442,MYLK,MYLK,MYLK
LOC118425657,SLF1,SLF1,SLF1
LOC118425658,Hypp443,Hypp443,Hypp443
LOC118425524,KIF3A,KIF3A,KIF3A
LOC118426709,Hypp444,Hypp444,Hypp444
LOC118426434,ADRA2A,ADRA2A,ADRA2A
LOC118426454,SLC6A4,SLC6A4,SLC6A4
LOC118425797,INTS2,INTS2,INTS2
LOC118425799,MED31,MED31,MED31
LOC118425798,KLHL38,KLHL38_LOC118425798,KLHL38.1
LOC118425552,GRK3,GRK3,GRK3
LOC118426078,Hypp448,Hypp448,Hypp448
LOC118426076,B3GLCT,B3GLCT,B3GLCT
LOC118426329,Hypp449,Hypp449,Hypp449
LOC118425905,COL26A1,COL26A1,COL26A1
LOC118425906,MCFD2,MCFD2,MCFD2
LOC118425908,MCFD2,MCFD2_LOC118425908,MCFD2.1
LOC118425904,IGSF22,IGSF22,IGSF22
LOC118425504,TEP1,TEP1,TEP1
LOC118425506,MRPL18,MRPL18,MRPL18
LOC118425505,MVP,MVP,MVP
LOC118425507,Hypp450,Hypp450,Hypp450
LOC118426067,TMPRSS3,TMPRSS3,TMPRSS3
LOC118426362,PLA2G3,PLA2G3,PLA2G3
LOC118426717,PLSCR1,PLSCR1,PLSCR1
LOC118426248,KLHL24,KLHL24_LOC118426248,KLHL24.1
LOC118425783,RSRC2,RSRC2,RSRC2
LOC118425784,MRPL50,Mrpl50,MRPL50
LOC118425517,CCDC62,CCDC62,CCDC62
LOC118426171,HHAT,HHAT,HHAT
LOC118425857,SH2B2,SH2B2,SH2B2
LOC118425861,TMEM211_LHFPL2,TMEM211_LHFPL2,TMEM211_LHFPL2
LOC118425858,AKAP10,AKAP10,AKAP10
LOC118425856,ABCC9,ABCC9,ABCC9
LOC118425497,PKMYT1,PKMYT1,PKMYT1
LOC118425498,MUL1,MUL1,MUL1
LOC118425499,Hypp452,Hypp452,Hypp452
LOC118425496,Hypp453,Hypp453,Hypp453
LOC118426144,PGLYRP1,PGLYRP1_LOC118426144,PGLYRP1.1
LOC118425968,CYP4F2,CYP4F2,CYP4F2
LOC118425966,CCDC114,CCDC114,CCDC114
LOC118425275,TLCD1,TLCD1,TLCD1
LOC118425273,SELENOH_GLT1D1,SELENOH_GLT1D1,SELENOH_GLT1D1
LOC118426172,LLGL1_AHNAK2,LLGL1_AHNAK2,LLGL1_AHNAK2
LOC118425924,LRRC4,LRRC4,LRRC4
LOC118425557,MYDGF,MYDGF,MYDGF
LOC118425554,RFC2,RFC2,RFC2
LOC118425555,CENPQ,CENPQ,CENPQ
LOC118425553,CHFR,CHFR,CHFR
LOC118426579,Hypp456,Hypp456,Hypp456
LOC118426572,CCDC65,CCDC65,CCDC65
LOC118426573,ASPDH,ASPDH,ASPDH
LOC118426050,DNAAF1,DNAAF1,DNAAF1
LOC118425927,Hypp459,Hypp459,Hypp459
LOC118426721,MAPK7,MAPK7,MAPK7
LOC118426723,PES1,PES1,PES1
LOC118426064,Hypp460,Hypp460,Hypp460
LOC118426081,AACS,AACS,AACS
LOC118425793,DOC2B,DOC2B,DOC2B
LOC118426642,CTHRC1,CTHRC1,CTHRC1
LOC118426360,CTHRC1,CTHRC1_LOC118426360,CTHRC1.1
LOC118426369,CTHRC1,CTHRC1_LOC118426369,CTHRC1.2
LOC118426370,CTHRC1,CTHRC1_LOC118426370,CTHRC1.3
LOC118425817,SARM1,SARM1,SARM1
LOC118426065,HPD,HPD,HPD
LOC118426409,MMP19,MMP19,MMP19
LOC118423620,PIF1,PIF1,PIF1
LOC118425892,CUZD1,CUZD1_LOC118425892,CUZD1.1
LOC118425894,ELMO2,ELMO2,ELMO2
LOC118426657,TUBD1,TUBD1,TUBD1
LOC118426656,NF1,NF1,NF1
LOC118426504,MFSD2A,MFSD2A_LOC118426504,MFSD2A.2
LOC118425539,TRPC5,TRPC5,TRPC5
LOC118425535,TRPC5,TRPC5_LOC118425535,TRPC5.1
LOC118425538,SLC5A1,SLC5A1,SLC5A1
LOC118426142,KCTD7,KCTD7,KCTD7
LOC118426143,MMAB,MMAB,MMAB
LOC118425933,SBSPON,SBSPON,SBSPON
LOC118407440,KCTD21,KCTD21,KCTD21
LOC118407441,KCTD21,KCTD21_LOC118407441,KCTD21.1
LOC118425638,IQCB1,IQCB1,IQCB1
LOC118425637,HDAC6,HDAC6,HDAC6
LOC118425569,Hypp462,Hypp462,Hypp462
LOC118431322,BCHE,BCHE_LOC118431322,BCHE.2
LOC118425568,LAMA2,LAMA2_LOC118425568,LAMA2.1
LOC118426045,ACAD10,ACAD10,ACAD10
LOC118425787,ALDH3B1,ALDH3B1,ALDH3B1
LOC118425786,CUZD1,CUZD1_LOC118425786,CUZD1.2
LOC118425501,ANKRD13B,ANKRD13B,ANKRD13B
